account_id,user_id,account_type,currency,balance,daily_limit,monthly_limit,status,created_at,updated_at
963873a6-d7bc-488f-8fd4-477ff7727789,daf158bd-1189-40d0-b2e8-85fe9d71e49b,Savings,SAR,86002.37,25000,100000,active,2024-10-05 01:49:35,2025-05-27 10:15:33
d74de757-e7ef-4d22-b63c-35ac44ad5083,0628c969-fa3f-459f-8216-c01191e3303a,Wallet,SAR,19717.4,5000,250000,active,2024-04-13 04:49:14,2024-04-28 07:15:27
ecc6264e-15be-4099-af8c-5b6281e4d8a1,be3a8637-1c45-411f-aaf7-88893aef4c9f,Wallet,EGP,22164.69,10000,100000,active,2026-01-29 23:58:27,2026-02-07 09:18:23
9df53d6a-30e8-4c21-a023-4854ca495886,be3a8637-1c45-411f-aaf7-88893aef4c9f,Savings,EGP,58862.71,10000,500000,active,2026-01-29 23:58:27,2026-03-08 13:06:44
a076ebc5-1a96-4efc-9b43-0f698fec8705,cc31a7ba-ac69-4936-9c4e-cca04ee56de2,Wallet,AED,16131.83,5000,100000,active,2025-01-31 11:25:05,2025-07-14 07:29:25
66868bbc-9214-4dc4-800c-8f96aa5b10f5,c6311fd6-4867-4768-94f8-3cc8f051dab6,Wallet,EGP,11668.15,50000,50000,active,2023-06-17 06:14:49,2024-11-01 22:59:29
f710cbee-4dc6-4960-b834-c56c5e5b3617,f01add32-8f1c-4e67-9a94-576ac5492f5c,Wallet,EGP,21660.47,10000,100000,active,2025-09-26 00:41:25,2026-01-31 21:08:16
62124afe-b1c3-4915-a8c3-50a6db586b5b,cc7a92ed-dc5f-4514-9fc5-69ddbb02556c,Wallet,EGP,22231.57,50000,50000,active,2025-07-10 11:27:13,2025-11-19 09:22:45
cf31a7ac-a2af-4774-9443-9c41a6cd7cf8,48501fc4-5422-41ce-8179-e088138a9916,Wallet,KWD,23304.59,10000,50000,active,2024-08-18 20:00:05,2025-07-29 10:10:10
b4e9ead8-1e10-400d-aadd-278bfe2a5705,45856839-851d-4784-b467-89b3e76be9e3,Wallet,KWD,4422.06,10000,100000,active,2024-09-08 05:32:14,2025-09-29 07:51:22
1e6fcc8c-e09f-4c88-9688-272db07e248e,d594817b-b223-4479-84f5-6bc2049e7073,Wallet,EGP,4604.48,25000,50000,active,2024-03-08 13:25:15,2024-03-12 19:14:26
b6e28bc7-84c8-40a2-a297-7680a068b8f2,25edb3be-bda4-4c4a-9ba3-ce7cf14e2d11,Wallet,AED,8774.42,10000,50000,active,2025-04-12 12:56:02,2025-11-21 00:05:28
df3f0c51-612b-48cb-b33b-f0679146a2b8,25edb3be-bda4-4c4a-9ba3-ce7cf14e2d11,Savings,AED,90264.67,50000,500000,active,2025-04-12 12:56:02,2025-11-28 05:22:22
3fb3046f-15e6-4940-b02d-8c211924306c,7e06f200-d04b-47db-89f7-3287d554dde7,Wallet,EGP,13704.99,50000,250000,active,2026-02-07 21:42:49,2026-02-10 05:13:25
46f991b8-f192-4041-95bc-31c25184d652,8749ab62-6243-4d06-aea6-c1fd32f7d4e9,Wallet,SAR,23824.35,5000,50000,active,2024-03-12 02:20:34,2024-10-25 03:12:29
aa9021fb-ee86-4681-9e4d-30b4ee239a78,a5975656-c6ad-4482-95d2-c437502d3d6a,Wallet,SAR,4823.05,25000,100000,active,2025-07-19 09:43:55,2025-09-22 16:38:56
276262b6-8268-4fa3-9c36-1f27dfca0c30,7f81895c-fd09-4a8f-9a5a-47be1f592aa8,Wallet,EGP,16231.03,5000,250000,active,2024-11-17 14:39:14,2025-05-09 09:15:42
0b0189be-3b90-4969-9dc3-dc3813aac295,7f81895c-fd09-4a8f-9a5a-47be1f592aa8,Savings,EGP,88982.26,10000,250000,active,2024-11-17 14:39:14,2026-01-30 09:53:26
05284ad8-8110-4134-a2bb-bb57975ddcc1,3a5a1bf0-5581-405f-9079-b5229cfc1104,Wallet,SAR,3695.89,50000,100000,active,2025-08-21 19:49:16,2026-01-01 01:47:36
ce8c80bf-5bee-46a1-b4fe-ceaf3ae50ef7,a5d46cbc-278f-4dbf-af06-eae4ab87893d,Wallet,QAR,19987.57,10000,50000,active,2023-11-16 08:55:59,2023-11-30 21:41:23
d077d2fc-fbaa-485b-87cf-ad0d4bfd76c3,a5d46cbc-278f-4dbf-af06-eae4ab87893d,Savings,QAR,92189.29,10000,100000,active,2023-11-16 08:55:59,2025-05-09 18:39:51
f3f96f66-8b67-446c-95b4-e1c7bdbd71e4,d29edcdc-df95-44c8-873f-b473e9602e66,Wallet,EGP,10322.01,50000,250000,active,2024-01-30 19:49:43,2024-06-10 02:41:20
8c4486c7-d4cb-4b73-bfa4-a66e58fa4db0,e5dd3bd3-6ddb-47b8-8240-7cdbc6b08a17,Wallet,EGP,21293.86,10000,50000,active,2024-02-29 00:09:51,2024-04-15 08:43:05
11716e88-d142-4beb-a190-42750a128303,001b9628-73ab-4424-8d6b-6d8ccae21c89,Wallet,EGP,8239.1,5000,250000,active,2026-02-25 10:25:13,2026-03-07 02:43:23
c0c290aa-9766-4113-ab88-cac386512560,3c234dd5-e9e5-4cb8-8471-99597f97f63e,Wallet,EGP,12596.39,50000,250000,active,2025-05-30 15:47:52,2026-02-14 23:40:51
e3739c67-a85d-4ef9-8df2-4f991187f558,7298c72d-9bf5-4cb2-89c2-ea560f2f1283,Wallet,AED,23427.95,25000,100000,active,2024-03-31 21:57:25,2025-04-06 14:35:40
f582b964-2314-41df-a1d9-cac75cf1f0e5,7cd04544-7a08-4204-968b-f48195634308,Wallet,AED,12632.65,10000,50000,active,2023-06-24 01:40:32,2023-09-07 11:11:01
b1f89b49-fe44-4027-9789-1a4307a4bf9a,ffe35f6e-2150-4453-ab16-aecd64dc5c26,Wallet,SAR,23599.37,50000,100000,active,2023-09-19 22:57:13,2024-01-11 08:51:50
0013dfca-43a9-41a6-88ec-9834dc1449dc,b3493bb6-1e02-44b5-9317-3969479abf6e,Wallet,SAR,10440.72,10000,50000,active,2023-06-04 18:24:55,2024-09-28 00:48:29
fa4a5598-5ec5-4098-a52c-3ee3573f2d1d,fa7d0250-8692-4b3f-a3a1-1f99f4b0b3fd,Wallet,SAR,14289.05,50000,50000,active,2026-01-31 07:09:55,2026-02-18 21:26:22
9589ab70-22f5-4a33-bd26-b08c6896e94d,62418a34-cb1e-43fa-ae65-4a7acbed205b,Wallet,EGP,11922.58,25000,250000,active,2023-11-11 02:37:02,2024-05-17 01:08:03
9faa53e1-dfbf-4903-9507-e7614c3e294f,4001d67f-ebec-48bd-b8d7-e271a0b612fb,Wallet,SAR,17032.12,25000,100000,active,2024-03-21 08:10:54,2024-07-25 06:15:30
33cd36e2-f6e8-444a-95dd-4ef31b60d78a,4001d67f-ebec-48bd-b8d7-e271a0b612fb,Savings,SAR,25910.48,50000,100000,active,2024-03-21 08:10:54,2025-02-26 11:08:29
b56e4f46-6436-4295-b74e-d994c974fd10,a9d3c417-d956-4934-9b8b-42841862781d,Wallet,QAR,16351.04,25000,50000,active,2023-09-21 04:20:31,2024-10-27 12:30:27
37c03eda-06cd-4853-9999-bea65f2cae5e,3643de6c-60a8-4e1d-861d-9f8fe2a794ce,Wallet,EGP,9778.52,25000,50000,active,2025-07-01 04:47:50,2025-07-25 06:18:19
bae1657a-ec57-42fc-a5b6-8e5a899d91ff,3643de6c-60a8-4e1d-861d-9f8fe2a794ce,Savings,EGP,42140.33,50000,500000,active,2025-07-01 04:47:50,2025-09-28 20:22:21
0cae7a18-86d7-4193-8958-c4d83a7be980,cdef5631-eb95-46da-9cee-d136c2812861,Wallet,SAR,12443.77,5000,250000,active,2023-04-07 19:04:52,2025-07-10 09:06:23
dbbdd066-ac4e-40fc-900c-54eca1a8d629,91d9ede8-7f21-4057-b5b7-400bea406228,Wallet,SAR,2687.03,5000,50000,active,2023-08-06 05:50:57,2023-09-16 19:29:27
14240628-039c-4d0f-afec-9fa2010e587e,2724e57c-8d1c-4018-82a8-56b9aa2f96f1,Wallet,AED,18828.2,5000,100000,active,2024-09-28 19:49:20,2025-07-03 18:47:36
ecb3e9ed-737e-443d-b2d5-2c327aa66188,2724e57c-8d1c-4018-82a8-56b9aa2f96f1,Savings,AED,66489.36,50000,100000,active,2024-09-28 19:49:20,2024-11-27 18:58:16
3bac118c-1216-482d-895d-7b9f8d7e70a8,19441b15-c6f1-43b9-a8b6-e41ae3e460ee,Wallet,SAR,12538.51,50000,100000,active,2024-02-08 02:29:31,2026-02-24 22:13:24
8178a55e-1a9f-4b53-8c23-0726a408a4fa,29ec0c00-4763-4da2-8978-09dd8bf24da9,Wallet,SAR,14262.12,5000,100000,active,2026-03-05 02:07:56,2026-03-05 09:46:51
47e52e54-79e3-4200-b7a2-29b7dfb4ae0a,30439880-d1d1-42a7-b74c-871cac5bdeb4,Wallet,EGP,18688.37,25000,250000,active,2024-10-12 08:31:09,2024-11-23 18:15:20
66389938-53bc-4dec-ad03-adf26c2a456c,41cd5dff-5c88-4792-8043-0018f7229012,Wallet,EGP,18189.76,10000,250000,active,2025-07-16 19:12:46,2025-07-23 22:45:31
bf02cb91-1fa2-4920-bea3-47181bdc3646,a57adb4b-0e82-4a41-8ea8-43440997e1f7,Wallet,AED,19564.21,5000,250000,active,2023-07-07 15:26:14,2025-11-11 01:27:25
007511f9-14b1-460a-8981-0a54627974fe,21652980-9687-41f2-af19-cc11b3cddc4a,Wallet,EGP,2108.8,25000,50000,active,2024-06-25 04:18:10,2026-02-11 14:28:39
203b4f16-9135-4411-b045-762058fc32e3,322744f9-2923-47d3-bc43-6f4caf61da9d,Wallet,SAR,20872.54,10000,50000,active,2024-11-11 06:33:33,2026-01-18 13:00:46
310b4d40-bb36-4230-b97b-ba76611cc81a,322744f9-2923-47d3-bc43-6f4caf61da9d,Savings,SAR,32954.63,50000,250000,active,2024-11-11 06:33:33,2025-08-02 00:24:31
370ce325-1e7e-4d66-af9c-ead534941939,8ade8990-4d0b-4c3e-a75f-efca918bba37,Wallet,SAR,21347.87,5000,250000,active,2024-03-20 03:18:57,2025-12-26 23:07:50
3269daa2-ef41-412c-8667-4d9605051280,62fe0385-1132-408a-b9a8-6cb3699be990,Wallet,AED,13370.85,5000,250000,active,2023-05-18 10:18:38,2026-02-27 23:51:43
2a484112-82e0-4173-a16c-c34e2d0c8434,5d5f58d1-22c3-4697-a190-88d22633d9bf,Wallet,SAR,1089.67,10000,100000,active,2024-08-06 06:24:55,2025-08-26 16:59:45
461d8a8a-ffdd-4803-be9e-8008c44fe4cd,7e610cf2-14ed-47bc-9489-388ad9d3de34,Wallet,KWD,12322.24,25000,100000,active,2023-06-11 02:13:10,2023-12-01 20:27:44
66dd2faf-0da3-4dfe-a7d2-88cb3d3c43ce,bf54cc8b-1c40-4e32-92f3-2188f61256e6,Wallet,QAR,11793.15,5000,50000,active,2024-07-11 18:12:19,2025-09-03 22:51:21
11b3546f-f4d9-4599-8efd-0de94c5f7da3,b0d92491-695e-4228-a67c-516ac48c3a54,Wallet,SAR,2280.45,5000,250000,active,2024-09-11 18:36:41,2025-05-27 13:45:16
f52755bc-1929-444f-8fe1-76c23436a389,8ecad25e-8081-4de5-bf12-8cf77ed39adb,Wallet,SAR,3398.97,50000,250000,active,2024-03-17 02:27:17,2025-02-28 20:37:12
3f002a87-02df-48fb-b4a6-542d0db5d470,8ecad25e-8081-4de5-bf12-8cf77ed39adb,Savings,SAR,80856.91,10000,500000,frozen,2024-03-17 02:27:17,2024-09-10 22:03:56
2d00bd38-9c78-4c52-9dd1-496d96e31c77,40f24426-afb2-4d8a-9915-5d0aaeaf816b,Wallet,SAR,10618.51,5000,100000,active,2025-12-23 03:14:50,2026-03-01 11:32:09
bf5a10f7-559f-4544-b3eb-b08d42ea77f2,40f24426-afb2-4d8a-9915-5d0aaeaf816b,Savings,SAR,89558.75,50000,100000,active,2025-12-23 03:14:50,2026-02-12 21:54:58
3e28922e-1589-4a43-b003-be06e11bcad1,4b4daf6f-3339-42c4-b41a-01b40d58bd8f,Wallet,AED,22652.72,50000,50000,active,2025-10-05 11:43:37,2026-01-08 02:34:15
e1e28705-782c-4d1a-af3d-e4345c842ffd,16e5925c-46b2-4751-892e-dc480ae57587,Wallet,SAR,3469.35,50000,50000,active,2023-10-09 08:00:01,2023-11-25 00:32:43
55e52f84-dc25-44de-b272-cf42a894edc8,16e5925c-46b2-4751-892e-dc480ae57587,Savings,SAR,89878.18,50000,100000,active,2023-10-09 08:00:01,2023-12-17 09:53:09
92f4b819-4a76-4e6e-b37e-456fbe1c411a,625c4825-dcce-4fe4-802d-3fc5ed9bb292,Wallet,EGP,561.43,25000,100000,active,2024-07-07 18:49:06,2024-07-15 17:37:23
13854f32-e687-4a29-a76b-2122569c9b9a,b1ef9f6b-ab82-4fa5-9d62-6f9bfd2dc965,Wallet,EGP,20301.71,25000,250000,active,2023-12-29 15:17:17,2025-08-27 15:18:38
cca47f41-ad61-4ab3-a7b6-1ae8aad88057,87f2c442-f9d9-48a2-98dd-2493f64dc850,Wallet,SAR,11166.63,5000,50000,active,2024-11-17 01:09:25,2024-11-29 07:05:12
b77e151b-e4f9-49c6-a54b-a40e93cc1194,72806902-36f1-48b5-85ae-339d891fe9e8,Wallet,EGP,17919.5,5000,100000,active,2024-07-24 04:39:07,2026-02-10 19:49:34
c16e6df2-26bc-4078-aa2f-120db814e1fa,172e11e2-892a-46e4-95f2-9acf8d86ec46,Wallet,EGP,18320.06,25000,50000,active,2025-07-11 15:32:10,2026-02-13 08:56:52
1e6574b4-3e00-4232-bf74-5ceea28d5453,1f97c87d-f38c-4b49-aac8-b302e0c556a4,Wallet,QAR,6704.66,25000,100000,active,2023-03-15 04:52:13,2025-12-01 08:14:26
7711f1f0-6bc2-4576-8d87-25d87127e403,d8ac13f2-7ee7-48ae-85cc-b3189d484016,Wallet,SAR,233.81,50000,250000,active,2025-07-06 23:31:43,2025-08-10 21:15:14
cfb17724-ede9-444c-ab01-09131982b750,170d4ec8-f12d-4edc-a908-ac67a4e602c5,Wallet,AED,16557.81,10000,250000,active,2023-08-25 20:46:48,2024-02-17 10:45:17
419bbe7f-d681-484a-a8b9-9b51bc216d6e,170d4ec8-f12d-4edc-a908-ac67a4e602c5,Savings,AED,85155.85,50000,500000,active,2023-08-25 20:46:48,2024-07-31 19:28:25
465e2f68-b562-405a-8406-8ac27fe3a73a,154071c4-6613-419f-938d-349881edd200,Wallet,SAR,5791.87,5000,50000,active,2025-03-10 02:28:43,2025-11-10 03:47:53
5fdb50f0-7e21-42e5-89f5-1389471eb29b,04c68c13-e654-4df7-b45b-9d49a61ac95a,Wallet,EGP,4590.38,50000,50000,active,2025-10-10 12:31:35,2026-02-05 18:56:31
87bae0b9-d7e8-4e3b-98f6-5c98bdb126e5,9a9d112a-e811-4e49-a566-2082c0623f18,Wallet,SAR,9979.83,50000,250000,active,2024-12-11 21:43:37,2026-03-05 19:25:12
eac6e1f9-fe0e-4428-b47b-0e50693d5a90,58d2b491-f815-4206-a935-969b95886b83,Wallet,SAR,398.31,5000,250000,active,2024-01-05 02:34:46,2025-11-09 10:08:45
10f669b9-48e3-4ed3-ac23-de22d5fb7f00,cff44768-7bbc-443f-8e2a-88a5d7693549,Wallet,SAR,5094.33,5000,100000,active,2024-01-27 05:44:31,2025-04-05 01:32:41
a3a589f2-dd9d-4ecf-83fb-4cb173a922a8,cff44768-7bbc-443f-8e2a-88a5d7693549,Savings,SAR,99695.54,50000,100000,active,2024-01-27 05:44:31,2025-07-18 02:24:38
5b585fcc-a34b-48b0-8bdc-5fb0ff93758b,05dffd82-e5f3-4771-91d1-ae6a82aa81af,Wallet,EGP,4661.11,50000,100000,active,2026-03-09 07:23:00,2026-03-09 07:37:39
66197551-a5ce-4937-bde2-d50bd0426681,78bb6246-7c96-4f3c-90fb-f4bd5aedfde8,Wallet,QAR,23195.53,10000,50000,active,2024-05-04 11:18:42,2025-03-02 10:26:29
34a71025-0d8b-4137-9a49-0be1959151b0,18cacb12-83e8-4e56-8fe0-0683a8d13fcf,Wallet,SAR,11537.3,10000,100000,active,2025-03-28 12:08:32,2025-10-02 01:54:51
c957f44e-f4e3-430c-8585-9645b9a6a650,94948254-3eb1-45a7-8325-3b8e8df393f3,Wallet,SAR,22071.28,5000,50000,active,2024-08-08 11:05:49,2025-11-10 07:50:45
a63f6404-1cb1-4c42-9ac4-1ff7b2ce1f2b,3b2eceaf-6838-4ad1-a3fa-16a94e43643e,Wallet,EGP,15567.38,25000,100000,active,2023-09-03 12:32:50,2025-11-20 18:41:17
024372cb-abd1-4e4d-a499-f3e0e98ed0f6,31cb4000-d215-41ea-8360-b8e60677a56b,Wallet,QAR,12523.66,50000,50000,active,2023-04-23 18:04:48,2026-03-04 01:48:27
b40c1ed6-a262-46bc-8746-a4b158af4a60,31cb4000-d215-41ea-8360-b8e60677a56b,Savings,QAR,14959.07,10000,500000,active,2023-04-23 18:04:48,2024-03-21 14:35:47
8a7dfe17-724d-4087-bb94-5cef45a8b624,81bf0bb1-d326-4c80-b9b8-9d444861dbb5,Wallet,AED,19259.13,5000,100000,active,2026-02-26 22:49:41,2026-02-27 21:09:44
4eed4ff5-2933-424b-b31a-f98ada61ac0a,11d4989e-c140-4522-a8fb-7c4c3b59c51f,Wallet,AED,14565.33,10000,100000,active,2023-04-25 17:28:59,2025-07-31 13:20:44
4d2cd913-4de1-4ab1-863b-5575894cbab5,d3fda395-50b6-4c5d-ab54-6c0dc091265c,Wallet,EGP,12906.36,50000,100000,active,2025-09-12 01:55:50,2025-11-24 16:02:40
9d21ed1f-d98d-4541-9c03-c69616c85110,bb7625ab-a020-4e9f-8662-b0d3bbe02203,Wallet,EGP,6940.98,10000,250000,active,2026-01-02 01:07:47,2026-01-12 23:41:08
afc0ab19-cb26-4220-adfa-65412cb0fbdc,8d98e46c-a3bb-4d4e-8729-b6ef6664a5d8,Wallet,SAR,4606.14,50000,100000,active,2025-04-15 13:48:47,2025-12-22 20:03:03
bb88fe61-7dbf-4268-8e1c-91224b8e4d02,8d98e46c-a3bb-4d4e-8729-b6ef6664a5d8,Savings,SAR,3127.46,25000,500000,active,2025-04-15 13:48:47,2025-11-05 12:10:19
8e65446d-13de-4b30-951d-6dca238712a5,baf03ca4-b564-489d-97c1-da7edd0a6f3f,Wallet,EGP,19330.69,10000,250000,active,2024-08-25 12:16:11,2024-12-07 07:20:43
b94f1c78-c049-4e58-8078-e5afeea81f6e,baf03ca4-b564-489d-97c1-da7edd0a6f3f,Savings,EGP,7856.45,10000,500000,active,2024-08-25 12:16:11,2025-02-02 20:44:56
ea7ef499-133c-4ec8-8ffb-cf6d41827e95,323ccbac-563f-479d-96bc-3b3e66c24afa,Wallet,EGP,8611.71,50000,100000,active,2025-01-08 08:40:29,2025-03-23 16:14:13
e876bf15-c934-4472-9df3-ed5a54e59f52,cabbac0f-11b4-42bc-afdb-71ad67bc901c,Wallet,EGP,3507.37,25000,50000,active,2023-06-29 04:02:20,2024-07-29 22:13:50
e543a653-399a-4540-a358-8d5eed7255dd,cabbac0f-11b4-42bc-afdb-71ad67bc901c,Savings,EGP,71735.82,50000,250000,frozen,2023-06-29 04:02:20,2024-08-29 13:41:59
49a4df35-df1b-4722-a54e-7239fd416e8a,5ac01201-8bad-469c-9f4d-ce4ef8054a94,Wallet,EGP,14683.5,50000,50000,active,2024-10-27 08:21:31,2025-06-01 05:23:39
c01ca357-c437-4c23-9bb0-c067c4e00f7f,5ac01201-8bad-469c-9f4d-ce4ef8054a94,Savings,EGP,62745.52,25000,500000,active,2024-10-27 08:21:31,2025-04-25 19:28:16
67094dd1-54ea-4e2a-a6be-b270ec7c7697,238eac29-fcd4-42c8-8704-efd2827a2d7c,Wallet,AED,3868.61,50000,100000,active,2026-02-14 08:45:30,2026-03-05 22:47:38
eba983bc-5f8d-4dc1-a290-9da038cb5e4a,2356e31d-e0d7-445e-b8bb-7a7b6a3c4d96,Wallet,EGP,6353.87,10000,250000,active,2025-05-14 02:37:13,2025-12-08 03:39:48
5f942d5c-daf9-4121-b820-3aafb9777592,2356e31d-e0d7-445e-b8bb-7a7b6a3c4d96,Savings,EGP,18188.62,50000,500000,active,2025-05-14 02:37:13,2025-09-24 13:03:44
e530db18-cc6f-422e-a01d-c37899168293,6be3bbb2-a279-48dc-b678-499b9e075fc2,Wallet,EGP,12424.94,50000,100000,active,2025-12-23 06:31:59,2025-12-31 13:36:42
2e214f09-0390-4223-8057-a53d4e1e1098,3ac33c5e-c922-45d3-9f15-ff0d68627f07,Wallet,EGP,896.95,5000,50000,active,2023-08-30 00:01:03,2025-11-01 04:56:24
6d132390-92f9-4a76-814e-c7236632d811,3ac33c5e-c922-45d3-9f15-ff0d68627f07,Savings,EGP,35835.21,25000,100000,active,2023-08-30 00:01:03,2025-04-13 20:49:34
c2e9723d-4298-47f5-bb47-539e026b7b29,47c6b1fa-2939-4d13-b09e-bbde1c4d99b9,Wallet,EGP,5010.51,5000,50000,active,2024-03-13 08:28:40,2025-09-05 00:04:01
655a350a-2182-4343-8700-b45531ccfc21,47c6b1fa-2939-4d13-b09e-bbde1c4d99b9,Savings,EGP,25147.8,25000,500000,active,2024-03-13 08:28:40,2025-05-13 11:49:42
ffcc3ca7-72b9-4237-acc5-36f9a63a23dd,372781b5-1586-4f55-8e0d-be05c5b51028,Wallet,EGP,20416.91,50000,100000,active,2024-04-20 16:31:47,2024-05-11 07:28:38
a54234be-0c9d-4426-bf69-2f9310089b17,fc6c4755-4f89-4455-abe0-c9d1fe15e3e2,Wallet,EGP,21005.09,50000,50000,active,2025-02-23 00:31:43,2025-07-01 23:21:38
41907d3c-7141-4eba-817b-90b4ff4b31fb,599bd27d-b38c-487f-927a-68616b307301,Wallet,KWD,11603.94,50000,250000,active,2023-05-01 14:19:24,2024-03-01 10:34:07
1961027d-d48b-4a48-97a8-b60ef7076efe,32987ed6-0376-4110-9cb2-a8131f10f44e,Wallet,KWD,2055.18,25000,250000,active,2025-12-29 17:33:11,2026-02-08 15:56:15
41e7d28a-a0a0-4201-b52f-e20fb32e2104,32987ed6-0376-4110-9cb2-a8131f10f44e,Savings,KWD,37715.44,50000,100000,active,2025-12-29 17:33:11,2025-12-31 02:03:02
7ce79ce1-4708-4245-ba8d-968ec938757a,964d1dd0-3268-45e7-a724-f0ec4fc68f7a,Wallet,SAR,22010.15,5000,250000,active,2025-01-22 02:58:29,2026-01-05 18:01:41
58f8a1f2-f34c-4d9a-959a-5fab3db44ab3,a2142d2d-7694-4c6f-80b4-f031de040ee5,Wallet,SAR,12060.9,50000,250000,active,2023-06-27 02:18:58,2025-03-09 15:16:04
c514caa6-0c83-4f18-8928-4a92c6df5083,2f311261-5323-4bb3-a8bd-8c34e9cda5ac,Wallet,EGP,2936.47,25000,100000,active,2025-01-15 02:33:45,2025-05-01 13:41:51
fc6424c0-8fa3-4ab4-a7cb-5266e483e332,0bdbc406-338f-4d12-9ef0-6d6c846885b3,Wallet,EGP,5573.6,25000,50000,active,2023-07-12 16:48:02,2023-08-03 00:59:44
2cc85bb4-cc17-49ed-8f41-affba9d3119e,0bdbc406-338f-4d12-9ef0-6d6c846885b3,Savings,EGP,19109.23,10000,500000,active,2023-07-12 16:48:02,2025-03-17 18:23:17
52e416b9-be20-430d-a88d-da721bf8b853,51e577e4-c3f6-4d5a-9699-daf238b5ff42,Wallet,SAR,10254.34,25000,250000,active,2024-11-02 15:27:31,2025-05-13 11:43:25
7b75f8d9-2fe3-4f8c-8191-a302b9559ffd,649dacbf-8891-42c2-b6e3-e96d317f784a,Wallet,SAR,14699.86,10000,100000,active,2025-08-25 16:43:41,2025-11-10 02:08:03
f53ff0a6-fa11-425f-9aba-2720bf8c25fb,deaff3b8-2423-4de4-abc4-af04e2803a19,Wallet,AED,14589.8,10000,50000,active,2023-09-03 02:04:53,2024-06-28 03:01:43
6a184fbc-40e0-4b68-9e31-32b6cdc8afa0,9556b64f-b031-4a1a-be93-4be8ac7c60c5,Wallet,AED,9372.99,5000,250000,active,2023-06-15 18:04:11,2025-11-15 07:26:01
1740c7bf-974a-4c0d-a955-48333ac8702c,9556b64f-b031-4a1a-be93-4be8ac7c60c5,Savings,AED,97635.29,10000,250000,active,2023-06-15 18:04:11,2024-10-23 10:03:44
78735ae3-f212-49d6-9d4a-44a3eedded13,b66b3187-cfe9-4adb-8821-738c545ba517,Wallet,AED,14096.71,10000,100000,active,2024-03-22 04:53:01,2025-02-16 16:28:16
41bb964a-e094-4c28-bf84-62cabaef7f58,07222053-51eb-47be-9498-ae6c4dfcf791,Wallet,AED,18748.02,25000,100000,active,2024-12-08 18:47:44,2025-08-26 03:47:50
e8e35cef-db3d-451f-ac52-4a186e701056,5cd16f67-2c89-4dfd-9ce4-699f96b9b7de,Wallet,QAR,23906.48,5000,50000,active,2025-11-06 21:26:03,2026-01-27 14:58:01
de44b82e-6536-4abc-be40-6b38c44f6791,5cd16f67-2c89-4dfd-9ce4-699f96b9b7de,Savings,QAR,49794.33,10000,500000,active,2025-11-06 21:26:03,2026-01-09 20:50:18
9e98a7e4-2b14-46ec-b608-d7057aae778d,864a57e4-b1f6-47f0-a608-d5ed31c9bbe1,Wallet,EGP,16762.32,25000,100000,active,2023-08-18 22:15:18,2023-10-18 17:05:37
04474f91-0b31-4898-a20e-5f36f6fe465a,864a57e4-b1f6-47f0-a608-d5ed31c9bbe1,Savings,EGP,79479.6,25000,100000,frozen,2023-08-18 22:15:18,2025-04-16 19:15:37
215e8863-72d9-4a5f-b035-4616a9e0131c,8b74139e-e07b-450a-923f-0f7e1347d13a,Wallet,AED,11578.71,50000,250000,active,2023-08-27 19:12:19,2025-01-15 19:02:49
4734e978-33c0-4fe7-9a2d-9024679497a3,8b74139e-e07b-450a-923f-0f7e1347d13a,Savings,AED,27645.04,25000,500000,active,2023-08-27 19:12:19,2025-08-24 07:57:18
a788a572-fadc-467f-94ae-081c443e64bb,f217784c-4dce-4489-8ad9-cb9ece72525d,Wallet,AED,2755.38,5000,250000,active,2024-10-31 09:52:29,2026-03-07 19:37:08
f526e42c-c8a2-4f4a-9a57-b139f20038d7,f217784c-4dce-4489-8ad9-cb9ece72525d,Savings,AED,13119.45,50000,500000,active,2024-10-31 09:52:29,2026-01-04 08:55:13
cd8ba791-0082-44f4-a42b-e89fce0cc62b,9a5e6c53-d04d-4419-a293-2840ab0e46e7,Wallet,EGP,20244.63,10000,50000,active,2025-11-24 19:29:20,2026-03-09 04:36:01
14400f17-0a9f-4b1f-b127-d928e56a16f9,f1cc0a86-57ca-4efc-8b7e-17b95abf1935,Wallet,SAR,5872.02,10000,250000,active,2025-08-16 22:16:11,2025-11-26 00:41:39
900b1996-f9fe-431c-a8e4-455f3de26897,255f070f-1563-460b-b232-e275dea42ab2,Wallet,AED,7636.34,5000,250000,active,2024-03-15 02:02:47,2025-06-14 17:31:07
f05eae84-a70d-4b11-943c-8201df916b4c,7df8583d-3cf3-4499-926d-132afb21e1c6,Wallet,EGP,8043.89,5000,250000,active,2025-11-08 04:46:51,2026-01-18 10:11:36
812b086a-a1ff-43d3-bf9a-642959c46ec6,7df8583d-3cf3-4499-926d-132afb21e1c6,Savings,EGP,57505.75,50000,500000,active,2025-11-08 04:46:51,2025-12-09 02:29:36
18876775-2820-466e-b457-d6b16678dea4,0309738b-ac78-4d41-9027-c3414f7404f0,Wallet,EGP,1804.73,25000,250000,active,2025-03-01 14:46:01,2026-01-22 09:45:44
44aea029-5300-4030-ac6a-c6d2ba2ab631,4e829cf0-b509-46a2-96bb-8e3024660b91,Wallet,EGP,18097.67,50000,250000,active,2024-04-28 00:58:39,2024-05-30 16:29:09
27b801dc-5309-4781-9928-b797f2322cde,a986cb8f-f1e5-4025-8653-002ed6be8eff,Wallet,SAR,18567.09,25000,50000,active,2023-12-27 07:29:05,2026-01-14 17:54:26
