payment_method_id,user_id,method_type,provider,last_four_digits,expiry_date,is_default,is_verified,is_active,added_at,created_at,updated_at
0dfaa51b-d378-4f68-bbd9-7cfec62dfa87,4beb199b-bbfe-4cca-885a-a32c35f7d300,bank_account,Bank_AE_6,3416,,False,True,True,2025-08-10 09:20:21,2025-08-10 09:20:21,2026-01-19 20:20:26
c853c489-41dc-4199-be2a-de597f0795c5,397c30ff-7a1b-4d98-8579-2253d511316f,wallet_balance,internal_wallet,,,True,True,True,2025-07-23 14:23:27,2025-07-23 14:23:27,2026-01-29 03:30:57
44e71106-897c-49b1-8da3-312b7ab424b7,397c30ff-7a1b-4d98-8579-2253d511316f,debit_card,mastercard,4454,2029-10-10,False,False,True,2025-09-13 18:17:26,2025-09-13 18:17:26,2026-03-01 19:36:59
605c17af-a6b7-43b7-9734-bb580332a323,a249dd07-0e39-4ef1-8e95-6f19a4d41af2,debit_card,mastercard,5144,2027-04-09,True,True,True,2024-07-18 07:01:48,2024-07-18 07:01:48,2025-10-25 14:38:57
50113ecf-2e20-4b0f-9b36-0262c09e11d2,0045c79b-458a-47cc-ac61-4455bd2e263e,bank_account,Bank_EG_8,8269,,True,True,True,2025-12-26 07:54:49,2025-12-26 07:54:49,2026-02-20 11:21:46
5814cd7c-329a-4f1d-9404-0a7702e859c7,0045c79b-458a-47cc-ac61-4455bd2e263e,credit_card,mastercard,1215,2030-09-03,False,True,True,2024-04-20 00:00:49,2024-04-20 00:00:49,2024-10-16 14:25:02
53bad5d5-25cf-4e82-b6c1-fb2c3043d300,0045c79b-458a-47cc-ac61-4455bd2e263e,wallet_balance,internal_wallet,,,False,True,True,2024-03-06 14:37:47,2024-03-06 14:37:47,2024-07-02 07:02:54
1ff9652b-ddc5-4064-b984-fe3e09b031df,e4833da7-2c3a-4ec2-951d-3003aac0c0c6,credit_card,mada,5959,2030-12-24,True,True,True,2025-09-18 11:14:02,2025-09-18 11:14:02,2026-01-16 05:25:15
645190de-3c6c-4356-9e3d-8bc291fb0459,58d40a3d-6df5-4e8d-8d49-f87209ea721f,debit_card,meeza,7805,2029-03-25,True,True,True,2025-11-23 06:51:57,2025-11-23 06:51:57,2026-02-20 17:31:42
6255683e-514a-4fd4-a272-9b07ea6a8bd4,58d40a3d-6df5-4e8d-8d49-f87209ea721f,debit_card,mastercard,4650,2030-09-04,False,True,True,2025-02-15 08:44:51,2025-02-15 08:44:51,2025-07-24 11:36:45
c33e48a2-f4de-4563-9ee8-c04d6bdfcfb2,e5c409e4-58c2-4d9e-8ad5-6b99fc3c4ec7,wallet_balance,internal_wallet,,,True,True,True,2025-12-22 22:34:17,2025-12-22 22:34:17,2026-02-04 14:28:09
ea9e2cd7-550e-4cfd-a808-2773cbd51cca,e5c409e4-58c2-4d9e-8ad5-6b99fc3c4ec7,debit_card,visa,7472,2029-09-29,False,True,True,2024-10-05 22:20:41,2024-10-05 22:20:41,2024-10-15 20:49:45
54e27561-a0e1-40d0-8628-6ecea1dd0f6c,91d29a1d-d75b-4a07-b435-05c76a998cfa,debit_card,visa,6593,2028-12-27,True,True,True,2025-05-07 02:11:43,2025-05-07 02:11:43,2025-11-13 05:56:00
618999af-30c2-41d4-9aa2-5038b899faa3,f8519b28-ed21-4ca9-b2d6-fe5a50d8cc91,debit_card,visa,4037,2030-04-14,True,False,True,2026-03-02 13:09:11,2026-03-02 13:09:11,2026-03-03 14:09:52
c2166b18-449c-44fb-ab71-6a575466cb38,b69d9cc8-5b70-42a8-a9ed-b96a1d180719,bank_account,Bank_AE_3,9327,,True,True,True,2026-03-01 22:59:24,2026-03-01 22:59:24,2026-03-03 15:27:23
1f1eb3c4-27ba-48ad-b9b0-f7897822c799,b69d9cc8-5b70-42a8-a9ed-b96a1d180719,credit_card,mastercard,8562,2028-06-14,False,True,True,2026-03-01 03:17:18,2026-03-01 03:17:18,2026-03-03 12:44:15
d1266972-5769-4ea7-a0a0-6541d35ead75,b69d9cc8-5b70-42a8-a9ed-b96a1d180719,wallet_balance,internal_wallet,,,False,True,True,2026-03-01 23:26:08,2026-03-01 23:26:08,2026-03-02 02:01:28
a2c3001f-d648-46ba-aec1-e4f216221491,6a131305-925f-4117-9b2d-2093694ece6d,credit_card,mastercard,7071,2029-10-27,True,True,True,2026-01-04 19:27:05,2026-01-04 19:27:05,2026-01-30 21:37:28
bdfa17c9-06ba-4d82-9dfd-647ac90b5cb1,6a131305-925f-4117-9b2d-2093694ece6d,wallet_balance,internal_wallet,,,False,True,True,2025-08-08 09:45:29,2025-08-08 09:45:29,2026-02-05 21:56:03
07919237-70ac-440e-9d23-6deac27f91ae,26c4b233-8c0f-458c-80ac-ed9d6e295c51,debit_card,visa,5032,2028-11-02,True,True,True,2025-01-27 03:03:39,2025-01-27 03:03:39,2025-04-20 17:41:47
90f3389b-575c-44ef-bf40-c49cb564e65d,26c4b233-8c0f-458c-80ac-ed9d6e295c51,debit_card,visa,7179,2029-09-09,False,True,True,2024-12-05 18:43:19,2024-12-05 18:43:19,2025-09-17 10:26:51
98fe90e3-dfe6-4721-83a3-9c93d77ea5e7,c981e5d7-d33b-449e-a33a-cc29ce740c85,debit_card,visa,9473,2031-02-27,True,True,True,2025-08-07 09:24:25,2025-08-07 09:24:25,2025-10-03 16:08:14
ca290669-e154-481b-991d-04cced7c2c3e,c12eefb4-512a-4fd0-a756-a3a34935cb3d,wallet_balance,internal_wallet,,,True,True,True,2024-11-08 07:53:08,2024-11-08 07:53:08,2025-05-29 13:47:06
688d0d75-71f6-499e-9931-4de83dad3ff4,6a0c7534-dfad-48c1-8815-5e9415d7d7f5,wallet_balance,internal_wallet,,,True,True,True,2025-09-01 06:40:45,2025-09-01 06:40:45,2025-10-02 08:18:06
f577e516-8384-4cd6-ab6b-ac63abbb7469,6a0c7534-dfad-48c1-8815-5e9415d7d7f5,bank_account,Bank_SA_10,4025,,False,True,True,2025-12-14 23:05:50,2025-12-14 23:05:50,2025-12-18 19:46:49
752f8aa7-b03c-4d2b-95b2-4945243c4142,0c7bba70-2081-4a79-b6a4-99f8da8130c2,credit_card,visa,1456,2030-07-23,True,True,True,2025-07-06 13:31:16,2025-07-06 13:31:16,2026-01-09 08:05:14
b6f9d82f-79f1-43d0-a6e3-affa55cc72b8,0c7bba70-2081-4a79-b6a4-99f8da8130c2,bank_account,Bank_SA_6,7839,,False,True,False,2026-02-28 08:52:41,2026-02-28 08:52:41,2026-03-02 07:59:17
03edaa4a-41a4-462b-8d44-f175ee6f5a14,0c7bba70-2081-4a79-b6a4-99f8da8130c2,wallet_balance,internal_wallet,,,False,True,True,2024-12-12 21:17:42,2024-12-12 21:17:42,2025-07-07 05:40:33
aa4ac322-1c71-45c7-8d28-ec42e4b6e6c5,fda30306-884a-41e7-8047-a76b3e17f237,bank_account,Bank_EG_3,9825,,True,True,True,2025-09-18 09:45:49,2025-09-18 09:45:49,2025-11-21 15:14:32
5612c0f7-72b9-4b94-b1cf-629d6e9654c3,fda30306-884a-41e7-8047-a76b3e17f237,wallet_balance,internal_wallet,,,False,True,False,2025-11-16 16:01:13,2025-11-16 16:01:13,2025-12-08 07:49:16
51256467-e5d6-4b3c-bde0-25e25483cf81,5b244a13-5f6e-4de3-abbc-3d9154bc21ac,wallet_balance,internal_wallet,,,True,True,False,2025-06-26 07:46:39,2025-06-26 07:46:39,2025-09-02 21:49:32
dc67cf3e-1ad0-47c1-af1c-fb0ceaae0c82,f391c06b-a49b-44c0-84dd-a351d7671f7c,credit_card,amex,8209,2029-10-24,True,False,True,2025-02-10 06:22:03,2025-02-10 06:22:03,2026-02-03 06:23:32
ed25aa45-ff08-4129-a8f0-2a3f38301882,f391c06b-a49b-44c0-84dd-a351d7671f7c,bank_account,Bank_AE_5,5640,,False,True,True,2025-03-22 09:02:03,2025-03-22 09:02:03,2025-12-05 08:31:04
4d707a8b-70d5-4be6-8dbd-e0d8d8a0f5b7,e399ef24-5af3-4b20-bc2f-628c10887344,bank_account,Bank_AE_3,4207,,True,False,True,2025-10-28 06:55:41,2025-10-28 06:55:41,2026-01-25 17:45:29
1c337131-757b-49e8-ae41-6aef58aa2da0,e399ef24-5af3-4b20-bc2f-628c10887344,credit_card,amex,8679,2030-02-16,False,True,True,2026-02-14 19:57:06,2026-02-14 19:57:06,2026-02-23 02:33:24
86f190ab-d64c-47d8-9a10-8ad225c1951b,99ab893a-0bb9-4f5b-b2aa-3bfeea9aa598,wallet_balance,internal_wallet,,,True,True,True,2026-02-01 07:42:12,2026-02-01 07:42:12,2026-02-08 21:32:28
920a8548-ea3b-43d1-9527-dd00d64e32a2,f0f96776-3f9b-4c4f-9b4a-9b125ff83d0c,wallet_balance,internal_wallet,,,True,True,True,2025-11-04 16:41:28,2025-11-04 16:41:28,2026-01-13 18:49:46
05f0f557-efe3-4757-a71e-15c443d20800,f0f96776-3f9b-4c4f-9b4a-9b125ff83d0c,debit_card,visa,1520,2027-08-24,False,True,True,2025-06-09 13:16:01,2025-06-09 13:16:01,2025-08-17 13:42:38
103ef431-f670-425c-abd7-734276aba5d2,8bcd040a-6cf5-4e2c-85ec-16d3779c43f6,debit_card,mada,5693,2029-07-28,True,True,True,2025-07-09 07:48:50,2025-07-09 07:48:50,2026-02-04 00:02:17
07bcf1d1-7dd2-41ab-9a6d-f51982297d42,01fa6d5d-0ee4-44cb-80da-241de90fe5a1,wallet_balance,internal_wallet,,,True,True,True,2026-01-29 19:49:46,2026-01-29 19:49:46,2026-02-26 13:34:35
b7ce507b-b8e7-4db9-a05f-d8e9eaf9026f,487e0ded-4e6e-4282-8768-128c5ff0278e,debit_card,mada,6921,2030-07-03,True,True,True,2025-08-23 11:38:04,2025-08-23 11:38:04,2026-01-31 22:43:04
c342770e-9afe-4960-8203-590c12b4f715,e97b781f-bb1f-442d-b93d-0f0eef64d97f,bank_account,Bank_SA_9,2039,,True,True,True,2026-01-27 09:18:39,2026-01-27 09:18:39,2026-02-27 09:38:30
51c710d2-ccde-441e-a304-e2d7bc45ed83,e97b781f-bb1f-442d-b93d-0f0eef64d97f,bank_account,Bank_SA_4,3619,,False,True,True,2026-02-27 08:08:08,2026-02-27 08:08:08,2026-03-02 15:02:40
ec6a293d-4767-45b5-a0d0-e200fc9ecea3,fa4d93cb-94c4-4998-a7f5-b061fe4858a5,debit_card,visa,7475,2028-01-17,True,True,True,2026-01-13 08:34:44,2026-01-13 08:34:44,2026-01-17 07:39:07
c86713ff-4fab-4938-a695-54ea810c9c89,48b2aead-5af8-4af2-b6a3-696927000221,bank_account,Bank_KW_3,4199,,True,True,True,2025-11-11 22:07:07,2025-11-11 22:07:07,2026-01-24 18:49:35
1cc946d3-5cf4-4275-9b81-0dae7aa44344,d833e71c-8d23-4b35-a2e6-f29039d6f0ec,debit_card,amex,8572,2030-12-26,True,True,True,2025-06-12 23:23:53,2025-06-12 23:23:53,2025-12-20 08:28:48
f264ef29-3a64-46b0-97be-1736639b5d98,d833e71c-8d23-4b35-a2e6-f29039d6f0ec,debit_card,visa,5248,2029-10-04,False,True,True,2025-06-11 16:35:46,2025-06-11 16:35:46,2025-08-25 18:18:53
c4c55bd7-ae94-4295-bc13-1d456aaee480,4f98c2db-c55c-4c93-be2a-4f595c320876,bank_account,Bank_SA_5,3843,,True,True,True,2024-12-05 18:16:32,2024-12-05 18:16:32,2025-01-16 10:43:54
2b542475-f655-45b3-87de-69114dd2e5cb,4f98c2db-c55c-4c93-be2a-4f595c320876,debit_card,mada,9829,2029-03-01,False,True,True,2024-10-07 20:24:52,2024-10-07 20:24:52,2025-12-07 22:25:12
0ec416e8-edd0-4f9b-9566-c22535b4550b,a4fc6938-db1b-4b5b-8579-383df13256e9,credit_card,meeza,8149,2031-01-20,True,True,True,2026-03-03 11:14:01,2026-03-03 11:14:01,2026-03-03 13:57:05
dec56aba-87c5-443f-a851-352859730cf1,72d3a387-cb74-4e4e-bc25-efb0ac78873e,wallet_balance,internal_wallet,,,True,True,True,2024-11-05 06:04:28,2024-11-05 06:04:28,2025-01-18 05:25:51
22275f6a-20a8-4aa3-bc43-faa049043edd,8d567e70-c6c1-47ac-9939-3ab423694654,debit_card,meeza,1856,2027-10-05,True,True,True,2025-11-19 07:07:25,2025-11-19 07:07:25,2026-02-27 08:48:43
5105bfab-3af3-47b5-b354-8b3ee1bdf593,8d567e70-c6c1-47ac-9939-3ab423694654,debit_card,meeza,7272,2030-05-08,False,True,True,2025-09-10 18:28:39,2025-09-10 18:28:39,2026-01-18 11:26:27
02e0de62-c4f6-4534-ac98-14ce2f2918e8,f32ac71b-b87a-49c7-9eac-e35804c95fd2,debit_card,visa,6065,2028-01-21,True,True,True,2025-08-27 14:29:51,2025-08-27 14:29:51,2025-12-21 13:59:13
a14fd3ee-6cd7-458a-9132-5369a012b170,e9bd0a0a-044b-4e2d-99fe-2082b953bf93,bank_account,Bank_AE_9,6385,,True,True,True,2026-03-04 01:40:31,2026-03-04 01:40:31,2026-03-04 03:41:44
a6369ca7-1cd2-4992-8ca2-2f623aea5176,4fdc789c-2744-4302-a93a-aa7eb94b5c11,debit_card,mastercard,9336,2028-04-04,True,True,True,2025-07-24 03:50:21,2025-07-24 03:50:21,2025-12-10 01:52:52
939e5157-7e70-471a-aa54-c327c63b81f7,4fdc789c-2744-4302-a93a-aa7eb94b5c11,wallet_balance,internal_wallet,,,False,True,True,2024-08-21 14:56:13,2024-08-21 14:56:13,2025-06-09 13:09:19
7705fec9-d377-480b-a70a-2c49a83f757b,c45e45fa-3319-4a4e-99f2-f287213db27e,wallet_balance,internal_wallet,,,True,True,True,2025-10-07 08:39:42,2025-10-07 08:39:42,2026-02-10 11:07:07
611110f0-0feb-4e61-a16f-57bde0fd68b8,c45e45fa-3319-4a4e-99f2-f287213db27e,debit_card,mastercard,5720,2029-06-09,False,True,True,2025-06-14 23:32:11,2025-06-14 23:32:11,2025-10-05 23:16:31
7d66ee9e-f678-4af0-979d-6309eb234a7c,c45e45fa-3319-4a4e-99f2-f287213db27e,wallet_balance,internal_wallet,,,False,True,True,2025-07-05 03:20:10,2025-07-05 03:20:10,2026-02-26 11:54:53
f1b65488-8c41-4d63-9383-807d7c37fd3b,9cde36c5-0d4a-47e2-bab3-748017a8e31d,wallet_balance,internal_wallet,,,True,False,False,2024-10-22 09:47:04,2024-10-22 09:47:04,2026-01-07 21:12:41
dd350657-6468-49b0-83ae-3e16594ae2bb,9cde36c5-0d4a-47e2-bab3-748017a8e31d,credit_card,meeza,5977,2027-05-02,False,True,True,2026-01-27 12:34:51,2026-01-27 12:34:51,2026-02-06 14:17:11
0647e1aa-9df7-43a4-8b1e-9f59e959a108,9cde36c5-0d4a-47e2-bab3-748017a8e31d,debit_card,mastercard,2886,2028-06-06,False,True,True,2025-05-04 22:41:34,2025-05-04 22:41:34,2026-03-01 01:36:28
d04eb0a5-eee1-4a29-afe8-298db1cf7ae1,d08ab29a-cbec-476d-a7d6-18a02670629e,debit_card,mastercard,3797,2031-02-06,True,True,True,2025-02-13 16:00:30,2025-02-13 16:00:30,2025-12-03 13:44:32
c927aa86-4c93-4465-b100-2696ec4ea17d,d08ab29a-cbec-476d-a7d6-18a02670629e,bank_account,Bank_EG_2,1636,,False,True,False,2024-09-02 18:57:39,2024-09-02 18:57:39,2024-12-25 09:23:03
287d1ba9-51e7-411a-8177-7bd02387376d,4b0c687a-f646-424b-ad93-b4c04ebc6f00,bank_account,Bank_AE_7,4256,,True,True,True,2025-09-29 09:24:55,2025-09-29 09:24:55,2025-11-18 23:07:11
56f02215-09f8-4ce3-b296-ef8c2dead2ff,0d75b994-ac94-4e81-94bb-ff094fd0ec41,credit_card,mada,3615,2028-08-17,True,False,True,2025-03-01 17:02:36,2025-03-01 17:02:36,2025-04-07 11:27:30
ed22dfa7-c919-4cc7-a23f-3a99830233cd,0d75b994-ac94-4e81-94bb-ff094fd0ec41,debit_card,visa,7580,2028-06-03,False,True,True,2024-11-19 04:48:14,2024-11-19 04:48:14,2024-12-18 14:40:53
2ea76de7-0ca0-456a-9d95-96833dbbe4a6,b4f5d44b-0cc3-4bb5-894e-2654aa30133b,debit_card,meeza,7072,2030-06-04,True,True,True,2025-07-14 08:52:30,2025-07-14 08:52:30,2025-10-06 16:00:23
5eb420a0-0c52-4149-b1e2-df4fb1b6e3e9,07d5370c-4772-446a-b731-b6dab17b0610,wallet_balance,internal_wallet,,,True,True,True,2025-03-23 09:31:02,2025-03-23 09:31:02,2025-12-13 15:07:11
ca0a502a-61cc-445f-93d6-c5f589e50216,07d5370c-4772-446a-b731-b6dab17b0610,credit_card,meeza,3689,2029-04-06,False,True,True,2025-11-08 23:08:14,2025-11-08 23:08:14,2025-11-24 00:02:29
33fd8a76-d351-4c01-98ff-6e3854e1a176,2bbee3c7-5148-4812-8ab8-52b646d4af2f,debit_card,meeza,1653,2028-10-17,True,True,True,2023-07-20 10:54:37,2023-07-20 10:54:37,2026-01-26 09:08:48
30a326b1-ba34-4fc3-bba8-df6780416721,d05a9b86-20bb-4eeb-a641-56120a2d7efe,bank_account,Bank_SA_10,7677,,True,True,True,2025-01-18 18:44:20,2025-01-18 18:44:20,2025-04-11 10:41:10
3c44f068-d3e0-42a0-8b7a-dd1de0ba164f,d05a9b86-20bb-4eeb-a641-56120a2d7efe,credit_card,visa,9217,2030-12-11,False,False,True,2025-08-16 00:59:07,2025-08-16 00:59:07,2025-12-10 22:29:10
96d12f72-ed4f-4652-92a3-4da998fa6f17,12391797-537a-4b5c-95a7-02c8e60996a2,debit_card,mastercard,2833,2031-02-07,True,True,True,2025-06-06 19:15:52,2025-06-06 19:15:52,2025-11-14 14:27:17
5dafb3ad-753a-4021-bdbb-d0691684772f,12391797-537a-4b5c-95a7-02c8e60996a2,debit_card,visa,4661,2030-05-13,False,True,True,2025-05-14 02:00:54,2025-05-14 02:00:54,2025-06-16 13:03:16
a0ad83a6-f069-4d13-8b55-42aa8a53d3a5,0d8e5485-38fe-4ea4-aa33-941b15439bc5,debit_card,mastercard,3950,2028-01-30,True,False,True,2026-01-30 00:00:49,2026-01-30 00:00:49,2026-03-01 19:02:18
4da79001-7194-4469-9058-53cc78b57222,0d8e5485-38fe-4ea4-aa33-941b15439bc5,credit_card,visa,5610,2030-11-23,False,True,True,2026-02-07 14:46:53,2026-02-07 14:46:53,2026-02-18 11:11:18
b0b0d6f4-a4ff-4e41-8b25-ce74dec7867b,c3ff75cb-bb87-47d2-a540-3a8862e92a2c,credit_card,meeza,1377,2029-07-02,True,False,True,2023-12-08 11:51:00,2023-12-08 11:51:00,2025-09-19 19:49:30
f1fcadcc-5d8c-45ac-99b7-6d1f030d02d4,6130fe07-0dcf-4604-ba73-606a075b9e92,debit_card,visa,2932,2028-06-26,True,True,True,2025-02-06 18:09:20,2025-02-06 18:09:20,2025-11-24 04:16:52
08958f75-9029-4e6b-b87b-528ab5931e3c,6130fe07-0dcf-4604-ba73-606a075b9e92,debit_card,meeza,4993,2031-01-18,False,True,False,2024-04-07 07:41:50,2024-04-07 07:41:50,2024-06-17 01:24:40
4e72742d-7a89-4937-acb2-649b3c9dffec,928e95de-f0f9-403d-aa2d-b6b1a7358574,wallet_balance,internal_wallet,,,True,True,True,2026-02-25 23:00:14,2026-02-25 23:00:14,2026-03-03 11:25:02
60997174-519f-451f-b7ea-0a28684f5e88,629e9672-f8e9-4490-ae05-3aa73d0bf0c1,credit_card,mastercard,8773,2028-01-27,True,True,True,2026-03-01 01:09:00,2026-03-01 01:09:00,2026-03-01 18:15:25
21ba1cbd-089f-4bc4-a24d-44a6a41f4bf8,629e9672-f8e9-4490-ae05-3aa73d0bf0c1,debit_card,mastercard,2386,2029-12-12,False,True,False,2025-12-24 17:54:38,2025-12-24 17:54:38,2026-02-14 18:27:32
620d6ef6-0433-48b4-a595-43871c6686f9,44b5b24e-b0a9-44fb-93b3-cfbd97d04915,debit_card,mastercard,8288,2029-12-29,True,True,True,2025-09-07 12:58:38,2025-09-07 12:58:38,2026-02-02 02:57:38
e2ec24a4-f379-4ae9-ac40-27d0fed6b0de,44b5b24e-b0a9-44fb-93b3-cfbd97d04915,debit_card,visa,7573,2029-07-31,False,True,True,2026-01-20 19:15:22,2026-01-20 19:15:22,2026-02-13 07:27:00
067990d8-d040-4ebe-8a8c-061789013f16,ade95982-8d57-4c88-ac61-47f9ada45a32,wallet_balance,internal_wallet,,,True,True,True,2025-07-16 09:54:28,2025-07-16 09:54:28,2025-08-08 11:13:38
7f4f6ea1-fa90-4c8c-a104-49a04667bfe5,ade95982-8d57-4c88-ac61-47f9ada45a32,bank_account,Bank_SA_8,5064,,False,True,True,2025-10-02 02:44:22,2025-10-02 02:44:22,2025-12-01 00:01:35
7aa4deb0-0348-48d2-801d-a05ad0342a13,ade95982-8d57-4c88-ac61-47f9ada45a32,bank_account,Bank_SA_9,6116,,False,True,True,2025-11-17 17:39:17,2025-11-17 17:39:17,2026-01-08 03:50:32
a4bc78e7-320a-4901-9feb-485f89dd1a55,6b31b5c8-0d40-4995-bb9e-f12086f5255f,credit_card,visa,5046,2030-06-06,True,False,True,2025-11-18 02:42:51,2025-11-18 02:42:51,2025-11-29 15:22:30
c459c444-0108-44d7-91bf-83671fc45fe3,dc9ee268-1a6f-4387-82f1-cc995882845a,debit_card,visa,8921,2027-06-29,True,True,False,2024-12-16 15:36:20,2024-12-16 15:36:20,2025-12-06 18:54:09
d039bf05-b21a-43d3-b639-6a8c270fb3fd,dc9ee268-1a6f-4387-82f1-cc995882845a,debit_card,visa,9637,2029-04-25,False,True,True,2024-10-22 00:46:45,2024-10-22 00:46:45,2025-11-24 10:18:07
4a5c4821-214e-496a-b44c-6bac4243c8b1,dc9ee268-1a6f-4387-82f1-cc995882845a,bank_account,Bank_EG_1,1958,,False,True,True,2026-01-16 18:45:55,2026-01-16 18:45:55,2026-02-09 08:13:50
c65159f0-40bb-44f2-a2b4-e947d5c2a47d,295f25df-7802-4df8-b4ca-1c9079d879a6,credit_card,mada,9138,2028-05-17,True,True,True,2025-06-16 02:15:20,2025-06-16 02:15:20,2025-12-02 14:00:09
00026a40-9f33-4ef9-ad91-92eeda85fd8b,295f25df-7802-4df8-b4ca-1c9079d879a6,debit_card,mastercard,7415,2029-05-13,False,True,True,2025-05-20 00:27:34,2025-05-20 00:27:34,2026-01-11 21:32:41
b6c5491e-cecb-4c62-ac10-79f130a5a2b3,195763ad-bfa7-4939-aa3d-723365bfec0c,debit_card,meeza,5704,2030-01-23,True,True,True,2025-08-26 11:19:19,2025-08-26 11:19:19,2025-12-15 05:34:14
93c8de42-91ed-42e2-b3f3-7b1ebc53acba,195763ad-bfa7-4939-aa3d-723365bfec0c,debit_card,mastercard,7293,2029-11-12,False,True,True,2025-05-26 03:26:31,2025-05-26 03:26:31,2026-01-03 02:52:30
fc23c78d-896b-4408-837f-58794db432a3,ea6dab4a-21e0-4756-a376-c9a9511ac328,bank_account,Bank_EG_2,1092,,True,True,True,2025-10-26 14:27:38,2025-10-26 14:27:38,2025-11-30 01:31:30
9aa0f9d4-b8c0-452b-8a58-4296be3d07fd,ea6dab4a-21e0-4756-a376-c9a9511ac328,credit_card,meeza,7119,2027-12-23,False,True,True,2024-07-28 11:54:58,2024-07-28 11:54:58,2024-08-29 17:40:32
b5b8784e-a8f4-4057-8e04-9a1aba2bf3bc,9f1a98a5-6375-495c-8afb-5eaee60ef3c6,credit_card,mastercard,9844,2027-04-18,True,True,True,2025-10-24 08:43:15,2025-10-24 08:43:15,2026-01-31 07:27:36
132a9d83-9c7f-4d12-b751-212f05a59c1f,9f1a98a5-6375-495c-8afb-5eaee60ef3c6,bank_account,Bank_SA_3,4968,,False,False,True,2025-10-20 15:03:08,2025-10-20 15:03:08,2025-12-10 05:14:41
a05146d6-0a29-4336-89d7-16095aa5faa3,c1d17489-894e-4227-91df-db24ec3eeb5a,bank_account,Bank_SA_7,7097,,True,True,True,2025-09-21 20:19:51,2025-09-21 20:19:51,2025-10-30 09:40:25
f86cef21-ca44-4791-8cac-cd603268ad7c,c1d17489-894e-4227-91df-db24ec3eeb5a,credit_card,mada,4372,2028-08-18,False,True,False,2025-10-24 11:45:17,2025-10-24 11:45:17,2026-01-30 10:15:16
647490b2-3a36-44e6-817a-e2a90f27329d,b5aafd8c-e611-4bcb-9d64-ea39fdd41d34,bank_account,Bank_SA_7,6876,,True,False,True,2025-12-17 04:12:44,2025-12-17 04:12:44,2026-02-27 17:36:16
f7f7c3a3-8515-44fc-b0b4-aa7dfdcc4482,b5aafd8c-e611-4bcb-9d64-ea39fdd41d34,bank_account,Bank_SA_7,1886,,False,True,False,2026-01-16 01:45:03,2026-01-16 01:45:03,2026-02-03 03:58:43
206fc402-b4fa-4f0b-8b02-9f78ac93530d,09f161e7-efff-44cc-9ca7-37a8a492cf66,credit_card,mastercard,1592,2027-12-16,True,True,True,2025-10-04 10:00:36,2025-10-04 10:00:36,2026-02-09 17:22:55
282f71a4-b24a-4cc4-825e-6d48b571ded5,09f161e7-efff-44cc-9ca7-37a8a492cf66,bank_account,Bank_EG_7,4706,,False,True,True,2026-01-23 01:59:24,2026-01-23 01:59:24,2026-02-16 00:52:45
30b14632-c2bb-4546-9d64-250411580668,09f161e7-efff-44cc-9ca7-37a8a492cf66,debit_card,visa,9772,2027-06-29,False,True,True,2025-09-10 17:25:07,2025-09-10 17:25:07,2025-11-25 15:03:09
413e7470-ab69-469b-88a6-6e78ce6005a6,1d01736e-a82d-4994-8ef3-0988f1736791,bank_account,Bank_SA_7,5219,,True,True,True,2025-09-13 01:20:30,2025-09-13 01:20:30,2026-01-25 21:56:40
e322b4be-ba73-499a-b2fa-73b7b70e0d59,1d01736e-a82d-4994-8ef3-0988f1736791,wallet_balance,internal_wallet,,,False,True,True,2025-08-22 01:22:52,2025-08-22 01:22:52,2025-12-14 08:12:18
b1c72946-e103-4933-8b07-04610c1902c7,ab8dd3dc-b950-4ec8-9453-768ad613ca5c,debit_card,mastercard,3667,2029-10-24,True,True,True,2024-09-21 14:42:44,2024-09-21 14:42:44,2026-01-31 06:23:30
299f462b-37df-4008-8c01-2ded38db3704,ab8dd3dc-b950-4ec8-9453-768ad613ca5c,debit_card,visa,6670,2030-02-17,False,True,True,2025-07-28 00:56:31,2025-07-28 00:56:31,2025-11-10 01:59:23
236bc2ea-291b-41a1-8ad1-20cdbdc5f007,38cc789e-dd20-4886-b4f7-86de3a7bca39,debit_card,mastercard,2661,2028-08-03,True,True,True,2024-11-10 13:52:59,2024-11-10 13:52:59,2025-04-28 02:55:10
f6e7231d-cc6d-42fa-807f-aa336b403f14,38cc789e-dd20-4886-b4f7-86de3a7bca39,bank_account,Bank_SA_7,8970,,False,True,True,2025-06-24 03:47:41,2025-06-24 03:47:41,2025-07-23 11:17:33
7b32262e-3163-44cb-a357-cd572a293329,74f27655-e51b-4d1b-9a3a-d7e47b26d12f,bank_account,Bank_SA_10,8552,,True,False,False,2026-01-04 18:45:57,2026-01-04 18:45:57,2026-02-10 22:10:52
cc9e1f95-3b43-40fc-ad01-91ddda634f96,4f6db2d4-34c0-43bd-96c6-12e5a4100633,wallet_balance,internal_wallet,,,True,True,True,2024-08-25 09:39:38,2024-08-25 09:39:38,2025-08-17 11:15:37
a2301aee-bb0a-4a6b-bacf-c423bea714b8,4f6db2d4-34c0-43bd-96c6-12e5a4100633,credit_card,mada,7049,2028-05-30,False,True,True,2023-12-16 23:40:08,2023-12-16 23:40:08,2024-12-27 00:06:19
3154d39e-a6fb-4643-844f-3031f47fdc48,f157c983-6b69-42c1-ad6e-665ff89438c4,bank_account,Bank_EG_8,6451,,True,True,True,2026-01-31 12:13:19,2026-01-31 12:13:19,2026-02-18 02:45:40
